# Conceptual f_eff(Delta; p_red) for the manuscript Landau functional with alpha = u = 1.
# Columns: Delta  f_p=-0.6  f_p=-0.2  f_p=0  f_p=+0.2  f_p=+0.6
0.385977 0.050242 0.020446 0.005549 -0.009349 -0.039145
0.388815 0.051067 0.020831 0.005714 -0.009404 -0.039639
0.391653 0.051900 0.021221 0.005882 -0.009457 -0.040135
0.394491 0.052742 0.021617 0.006055 -0.009508 -0.040632
0.397329 0.053592 0.022018 0.006231 -0.009556 -0.041130
0.400167 0.054451 0.022424 0.006411 -0.009603 -0.041629
0.403005 0.055318 0.022836 0.006594 -0.009647 -0.042129
0.405843 0.056195 0.023253 0.006782 -0.009689 -0.042630
0.408681 0.057080 0.023676 0.006974 -0.009728 -0.043132
0.411519 0.057974 0.024104 0.007170 -0.009765 -0.043635
0.414357 0.058877 0.024539 0.007370 -0.009800 -0.044138
0.417195 0.059789 0.024979 0.007574 -0.009832 -0.044642
0.420033 0.060710 0.025425 0.007782 -0.009861 -0.045147
0.422871 0.061640 0.025876 0.007994 -0.009888 -0.045652
0.425710 0.062580 0.026334 0.008211 -0.009912 -0.046158
0.428548 0.063528 0.026797 0.008432 -0.009933 -0.046664
0.431386 0.064486 0.027267 0.008658 -0.009952 -0.047170
0.434224 0.065453 0.027743 0.008888 -0.009967 -0.047677
0.437062 0.066429 0.028225 0.009122 -0.009980 -0.048184
0.439900 0.067415 0.028713 0.009362 -0.009989 -0.048692
0.442738 0.068411 0.029207 0.009606 -0.009996 -0.049199
0.445576 0.069416 0.029708 0.009854 -0.009999 -0.049707
0.448414 0.070430 0.030215 0.010108 -0.010000 -0.050215
0.451252 0.071455 0.030729 0.010366 -0.009997 -0.050722
0.454090 0.072489 0.031249 0.010629 -0.009990 -0.051230
0.456928 0.073533 0.031776 0.010898 -0.009981 -0.051737
0.459766 0.074586 0.032309 0.011171 -0.009968 -0.052245
0.462604 0.075650 0.032850 0.011449 -0.009951 -0.052752
0.465442 0.076724 0.033397 0.011733 -0.009931 -0.053258
0.468280 0.077808 0.033950 0.012022 -0.009907 -0.053764
0.471119 0.078902 0.034511 0.012316 -0.009880 -0.054270
0.473957 0.080006 0.035079 0.012615 -0.009848 -0.054775
0.476795 0.081120 0.035653 0.012920 -0.009813 -0.055280
0.479633 0.082245 0.036235 0.013230 -0.009774 -0.055784
0.482471 0.083380 0.036824 0.013546 -0.009731 -0.056287
0.485309 0.084525 0.037420 0.013868 -0.009684 -0.056789
0.488147 0.085681 0.038024 0.014195 -0.009634 -0.057291
0.490985 0.086848 0.038635 0.014528 -0.009578 -0.057792
0.493823 0.088025 0.039253 0.014867 -0.009519 -0.058291
0.496661 0.089213 0.039879 0.015212 -0.009455 -0.058790
0.499499 0.090412 0.040512 0.015562 -0.009387 -0.059287
0.502337 0.091622 0.041153 0.015919 -0.009315 -0.059784
0.505175 0.092843 0.041802 0.016282 -0.009238 -0.060279
0.508013 0.094074 0.042459 0.016651 -0.009157 -0.060772
0.510851 0.095317 0.043123 0.017026 -0.009071 -0.061265
