# Conceptual f(Delta, v; p_red=+0.3) - f(Delta, 1; p_red=+0.3) for four fixed Delta values.
# Columns: v  df_D=0.0  df_D=0.4  df_D=0.8  df_D=1.2
0.681970 0.050572 0.037850 -0.000313 -0.063919
0.682805 0.050306 0.037619 -0.000445 -0.063884
0.683639 0.050042 0.037388 -0.000576 -0.063848
0.684474 0.049778 0.037157 -0.000706 -0.063811
0.685309 0.049515 0.036928 -0.000835 -0.063774
0.686144 0.049253 0.036699 -0.000964 -0.063735
0.686978 0.048991 0.036470 -0.001092 -0.063697
0.687813 0.048730 0.036243 -0.001220 -0.063657
0.688648 0.048470 0.036016 -0.001346 -0.063617
0.689482 0.048211 0.035790 -0.001472 -0.063576
0.690317 0.047952 0.035564 -0.001598 -0.063534
0.691152 0.047694 0.035340 -0.001722 -0.063492
0.691987 0.047436 0.035116 -0.001846 -0.063449
0.692821 0.047179 0.034892 -0.001969 -0.063405
0.693656 0.046923 0.034670 -0.002092 -0.063361
0.694491 0.046668 0.034448 -0.002214 -0.063315
0.695326 0.046413 0.034226 -0.002335 -0.063270
0.696160 0.046159 0.034006 -0.002455 -0.063223
0.696995 0.045906 0.033786 -0.002575 -0.063176
0.697830 0.045653 0.033567 -0.002694 -0.063128
0.698664 0.045402 0.033348 -0.002812 -0.063079
0.699499 0.045150 0.033130 -0.002930 -0.063030
0.700334 0.044900 0.032913 -0.003047 -0.062980
0.701169 0.044650 0.032697 -0.003163 -0.062929
0.702003 0.044401 0.032481 -0.003278 -0.062878
0.702838 0.044153 0.032266 -0.003393 -0.062826
0.703673 0.043905 0.032052 -0.003507 -0.062773
0.704508 0.043658 0.031838 -0.003621 -0.062719
0.705342 0.043412 0.031625 -0.003734 -0.062665
0.706177 0.043166 0.031413 -0.003846 -0.062610
0.707012 0.042921 0.031202 -0.003957 -0.062555
0.707846 0.042677 0.030991 -0.004068 -0.062498
0.708681 0.042433 0.030781 -0.004178 -0.062441
0.709516 0.042191 0.030571 -0.004287 -0.062384
0.710351 0.041948 0.030362 -0.004396 -0.062325
0.711185 0.041707 0.030154 -0.004503 -0.062266
0.712020 0.041466 0.029947 -0.004611 -0.062207
0.712855 0.041226 0.029740 -0.004717 -0.062146
0.713689 0.040987 0.029534 -0.004823 -0.062085
0.714524 0.040748 0.029329 -0.004928 -0.062023
0.715359 0.040510 0.029125 -0.005032 -0.061961
0.716194 0.040273 0.028921 -0.005136 -0.061897
0.717028 0.040036 0.028718 -0.005239 -0.061833
0.717863 0.039801 0.028515 -0.005341 -0.061769
0.718698 0.039565 0.028313 -0.005443 -0.061703
0.719533 0.039331 0.028112 -0.005544 -0.061637
0.720367 0.039097 0.027912 -0.005644 -0.061571
0.721202 0.038864 0.027712 -0.005744 -0.061503
0.722037 0.038632 0.027513 -0.005842 -0.061435
0.722871 0.038400 0.027315 -0.005940 -0.061366
0.723706 0.038169 0.027117 -0.006038 -0.061297
0.724541 0.037939 0.026920 -0.006135 -0.061226
0.725376 0.037709 0.026724 -0.006231 -0.061156
0.726210 0.037480 0.026529 -0.006326 -0.061084
